TweetProcessed,Keluhan,Respon,Other
rt 0949 didi via wa lampu merah simpang dago arah selatan 3 hari mati fungsi cc kotabdg,1.0,0.0,0.0
bangun bngunan tinggi pondasimmbhyakan bngunanampkselamatan wrga sekitarmhon scpt ny d tindak2,1.0,0.0,0.0
rt angkut sampah tps jl ambon jaga bersma fasilitas publik dgn baik ht,0.0,1.0,0.0
rt 0905 rt sinarjadi mohon bantu nyala kmbali pju jl salam dpn no 51 amp taman super hero https,1.0,0.0,0.0
baru aja jadi ada angkot penuh macet pasar baru ada mobil plat luar gedor2 angkot maki2 1,0.0,0.0,1.0
lokasi jlpagarsih barat ggmadrasah urus ga mempan sm milik,1.0,0.0,0.0
kata yg mnt bukan pdkebersihan tp buat orang yg kerja nya ongkos angkut tpa,0.0,0.0,1.0
plisatulah naha teu saling sabar wae nuju macet mah datang udah tau kota orang mungkin lebih sopan jg,0.0,0.0,1.0
bdg jlpagarsih barat ggmadrasah jalan jadi sempit jalan utama kol buntung pd sembarang parkir semerawut,1.0,0.0,0.0
hari akan jadi hari esok dinkes,0.0,0.0,1.0
lalinbdg 1138 jalan tuju lembang macet total pohon tumbang jalan farmhouse cc,1.0,0.0,0.0
rt lalinbdg 1138 jalan tuju lembang macet total pohon tumbang jalan farmhouse cc,1.0,0.0,0.0
makasih maaf cm tahu kata dr jelas urus rw amp tugas kebersihansekali lg terima kasih,0.0,0.0,1.0
rt lalinbdg 1138 jalan tuju lembang macet total pohon tumbang jalan farmhouse cc,1.0,0.0,0.0
jlpagarsih barat ggmadrasah jalan jd sempit aparat gada yg mempan sm milik,1.0,0.0,0.0
rt lalinbdg 1138 jalan tuju lembang macet total pohon tumbang jalan farmhouse cc,1.0,0.0,0.0
rt lalinbdg 1138 jalan tuju lembang macet total pohon tumbang jalan farmhouse cc,1.0,0.0,0.0
rt lalinbdg 1138 jalan tuju lembang macet total pohon tumbang jalan farmhouse cc,1.0,0.0,0.0
kotabdg mau nanya kalau nomor telepon dishub bandung berapa,0.0,0.0,1.0
pa rumput2 yg baru tanam deket stop jalan ibrahim adjie kering lebar ga rawat,1.0,0.0,0.0
punten telat postingkemarin sore jlasiaafrika macet totaltrotoar jd jl utama guna sepeda motor,1.0,0.0,0.0
mohon awas dagang sayur buahbuahan pasar kordon yg buang sampah sungai pas jembatan,1.0,0.0,0.0
dari sukajadi lembang macet totaltak polisi yg atur lalinbdg,1.0,0.0,0.0
tak kaki limakaki 678 9 10 jadi,1.0,0.0,0.0
rt dari sukajadi lembang macet totaltak polisi yg atur lalinbdg,1.0,0.0,0.0
rt asa punten telat postingkemarin sore jlasiaafrika macet totaltrotoar jd jl utama guna sepeda motor,1.0,0.0,0.0
rt dari sukajadi lembang macet totaltak polisi yg atur lalinbdg,1.0,0.0,0.0
bukan tebing keraton di jawa barat euy jabarkahiji 1,0.0,0.0,1.0
bukan tebing keraton di jawa barat euy jabarkahiji 1,0.0,0.0,1.0
perilaku langgar rambu lalu lintas jalan purnawarman perlu tindak tegas,1.0,0.0,0.0
terimakasih pak skr sampah sdg angkut,0.0,0.0,1.0
1332 rt tertib pkl jalan trunojoyo jalan aceh amp jl diponegoro 23122015,0.0,1.0,0.0
rt tertib pkl jl trunojoyo jl aceh amp jl diponegoro 23122015 cc,0.0,1.0,0.0
rt tertib pkl jl trunojoyo jl aceh amp jl diponegoro 23122015 cc,0.0,1.0,0.0
rt dari sukajadi lembang macet totaltak polisi yg atur lalinbdg,1.0,0.0,0.0
rt 1332 rt tertib pkl jalan trunojoyo jalan aceh amp jl diponegoro 23122015,0.0,1.0,0.0
rt mario912 perilaku langgar rambu lalu lintas jalan purnawarman perlu tindak tegas,1.0,0.0,0.0
kotabdg traffic light tiga jl ajar juang jl talaga bodas beberapa minggu tdk berfungsimohon perhati,1.0,0.0,0.0
pak gimana initehangkot teh buang sampah jalan pasir koja gera tilang pak tilang,1.0,0.0,0.0
nolangganan 00203940382 sdh 5 hri krisis air bersih apa gerangan,1.0,0.0,0.0
rt sudah lama ingin gbla amp pakai khusus persib sekarang bisa kali mulai guna,0.0,0.0,1.0
mobil buang sampah sembarang kota diri malu2in urang bandung cc,1.0,0.0,0.0
pa wali punten bade tumaros ari triseda yg bpk ikan ambil sampah rw atw usaha angkut pa rw terima kadih,0.0,0.0,1.0
seeur pis paseaanu rampok daerah lengkong besar teh jalan rayana lampuna pareum,1.0,0.0,0.0
zona macet baru jalan raya lembang tuju bandung pd parkir sembarngan pinggir jalan,1.0,0.0,0.0
bapak lapor jalan terus jakarta depan apotek k 24 sblm borma antapani lubang 2 cukup dalem mohon baik nuhun,1.0,0.0,0.0
rt 1330 rt pohon sdh tinggi bahaya rumah lokasi jl logam ii margacinta cc https,1.0,0.0,0.0
bandung info 1332 tertib pkl jalan trunojoyo jalan aceh amp jl diponegoro 23122015,0.0,1.0,0.0
bandung info 1332 tertib pkl jalan trunojoyo jalan aceh amp jl diponegoro 23122015,0.0,1.0,0.0
prfm news photo 1332 tertib pkl jalan trunojoyo jalan aceh amp jl diponegoro 23,0.0,1.0,0.0
kang punten apa bs becak kota bdg pinggir kurang indah liat tengah msh becaknuhun,1.0,0.0,0.0
1543 rt jl surapati dpn hotel yehezkiel jual mangga amp sepatu pakai mobil parkir tiap hari cc,1.0,0.0,0.0
sampah bak sampah mukim tps kang 82,0.0,0.0,1.0
rt 2312 urc gedebage baik jl jupiter barat utama,0.0,1.0,0.0
resah banget km 2 gt pasirkoja bawa foto wajar lihat anak2,1.0,0.0,0.0
1332 tertib pkl jalan trunojoyo jalan aceh amp jl diponegoro 23122015,0.0,1.0,0.0
maaf pad tps jg bulan 200ribu hari sekali buang 15tps cijagra,1.0,0.0,0.0
apa yg tata jalan macet halte gak terlalu kepake tarif angkot gak jelas berapa,0.0,0.0,1.0
rt resah banget km 2 gt pasirkoja bawa foto wajar lihat anak2 https,1.0,0.0,0.0
rt resah banget km 2 gt pasirkoja bawa foto wajar lihat anak2 https,1.0,0.0,0.0
rt resah banget km 2 gt pasirkoja bawa foto wajar lihat anak2 https,1.0,0.0,0.0
pakada ide biar perangkotan ga ngrokok lgsaya pasrah tiap hr nyium asap angkotstiker anti rokok kl ga drobek timpa,1.0,0.0,0.0
pak maha ieu tos seueur deui nu sok ngagarajleng ka lebet angkot matak gimir,1.0,0.0,0.0
rt resah banget km 2 gt pasirkoja bawa foto wajar lihat anak2 https,1.0,0.0,0.0
mohon atas mohon udag pak bangsat na karu teteh abi bade ngalahirkeun teu nyandak acis peser,1.0,0.0,0.0
kotabdg sejak kapan bdg jalan irh djuadan hayatilelah bandung,0.0,0.0,1.0
via sejak kapan bdg jalan irh djuadan hayatilelah kotabdg,0.0,0.0,1.0
mau nanya kalo bak kontrol dpn makam pahlawan cikutra alir air mana nuhun tos beres ayeuna,0.0,0.0,1.0
rt via sejak kapan bdg jalan irh djuadan hayatilelah kotabdg,0.0,0.0,1.0
rt via sejak kapan bdg jalan irh djuadan hayatilelah kotabdg,0.0,0.0,1.0
reklame roko oge sami kang rajia jl lengkong besar aya nu enggal auto bridal gg mild,1.0,0.0,0.0
lapor warga geger kalong hilir bakar sampahagak krg nyamansy pndatang baru pak bagaimana,1.0,0.0,0.0
yg cari ibu susu anak mas galih kang mba tya tinggal dunia pagi tadi paska lahir,0.0,0.0,1.0
rt via sejak kapan bdg jalan irh djuadan hayatilelah kotabdg,0.0,0.0,1.0
kang angkot ngetem atas trotoar empat bip dago mohon tindak bkin macet kang,1.0,0.0,0.0
sy koordinator sampah d rw sy pajd mmang biaya sejumlh tsbtp tdk apa bersih,0.0,0.0,1.0
lapor jl rumah sakit sagedengeun rshs pju na pareum teras jalan na reksak yogi perhatosan,1.0,0.0,0.0
min mau tanya alamat kantor pajak kerja npwp buat daerah bandung selatan bandung kidul mohon direspon,0.0,0.0,1.0
rt abi lapor jl rumah sakit sagedengeun rshs pju na pareum teras jalan na reksak yogi perhatosan https,1.0,0.0,0.0
kondisi lalin in jldrjunjunan arah gasibu lancar arah pintu tol macet bdg,0.0,0.0,1.0
rt sukajadi kondisi lalin in jldrjunjunan arah gasibu lancar arah pintu tol macet bdg,0.0,0.0,1.0
kang emil udh 3 hari lampu jalan pahlawan mati terus jadi rem kang mau nyebrang trims,1.0,0.0,0.0
ada yg broadcast cari donorasi bdg bayi baru lahir ibu tinggal cp grace 0811221456 mungkin kang bs bantu,0.0,0.0,1.0
mhn perhati pihak kait tiap hr batas kota bdg cimahi macet krn angkot nget tdk pnh tindak,1.0,0.0,0.0
brp bnyk energi buang prcma krn angkot yg ngetem enak langgar spt,0.0,0.0,1.0
dan macet yg tak sepatutny kg krn makhluk spt,0.0,0.0,1.0
rt 2312 urc karees eru salur jl asmarandana,0.0,1.0,0.0
rt 2312 urc bojonagara lanjut pasang tegel difabel jl cicendo https,0.0,1.0,0.0
pju fly over kircon udah banyak yg mati lg padahal blm lama,1.0,0.0,0.0
punten ieu lampu pju jlpungkur dekat hotel brawijaya pareum hatur nuhun,1.0,0.0,0.0
kang rencana buat sarana sehat bandung udh kan taman udh banyak bangun tinggal sehat kapan,0.0,0.0,1.0
kang rencana buat sarana sehat bandung udh kan taman udh banyak bangun tinggal sehat kapan,0.0,0.0,1.0
se kata kang bandung klo malem minggu suka appolinaris night banyak stan makan sana,0.0,0.0,1.0
punten ah bade lapor naha nya asa aneh ari catat sipil meni sering pis salah nyerat namiabdi jadi sesah ngadamel paspor,1.0,0.0,0.0
pak pami rajia tempat sampah msh asa banyak angkot nu teu aya tempat sampah atanapi tos males nindak,1.0,0.0,0.0
rt kotabdg sejak kapan bdg jalan irh djuadan hayatilelah bandung,0.0,0.0,1.0
rt nolangganan 00203940382 sdh 5 hri krisis air bersih apa gerangan,1.0,0.0,0.0
ieu info deui sapanjang jl ibu inggit ganarsih simpang mohtoha otista pju na pareum mun teu lepat aya 3 pju hatur nuhun,1.0,0.0,0.0
info pju jlcikawao simpang cikawaokarapitan pareum hatur nuhun,1.0,0.0,0.0
34 pju kiri jlotista simpang pungkurpasirkoja pareum infopju,1.0,0.0,0.0
rt ismail punten ieu lampu pju jlpungkur dekat hotel brawijaya pareum hatur nuhun,1.0,0.0,0.0
kang upam skywalk buat kapan bknnya udah lelang kang nuhun,0.0,0.0,1.0
pak kalau twit mau bales sama bapak ga paksaya cemburu,0.0,0.0,1.0
0m kalo pinjam buku mah gak gak dikembaikan pak diantos ledeng hehehe,0.0,0.0,1.0
rt via sejak kapan bdg jalan irh djuadan hayatilelah kotabdg,0.0,0.0,1.0
alhamdulillah kang emilmugi daerah abi jlpurwakarta v no 3 tiasa ngocor cai pdam tos sasasihnuhun,0.0,0.0,1.0
alhamdulillah mugi sing enggal ngocornuhun pa emil,0.0,0.0,1.0
transfortasi bdg jauh lebih baik sikit yg perlu d benah mental drpd sopir trutama sopir angkot,0.0,0.0,1.0
pa kalo daftar buat rumah susun yg d jljakarta buka kapan pa,0.0,0.0,1.0
mohon bantu bakar rw04 jl bbktarogong kel bdg damkar,0.0,0.0,1.0
rt mohon bantu bakar rw04 jl bbktarogong kel bdg damkar,0.0,0.0,1.0
rt mohon bantu bakar rw04 jl bbktarogong kel bdg damkar,0.0,0.0,1.0
pa khan mau taun 2016knp jomblo plis,0.0,0.0,1.0
kang senin 28 des sy bdg itu cuma pp aja kgn ketemu mantan waktu kuliah dibdg dan ga skalian ketemu kang emil,0.0,0.0,1.0
rt 2312 urc bojonagaralanjutan eru salur jl sukawarna baru https,0.0,1.0,0.0
punten kantos lapor via twitter dbmp 18 nov simpang selokan sejajar jl dg gorong2 yg lintas jln,1.0,0.0,0.0
rt 2312 urc bojonagara lanjut baik jl dr djundjunan,0.0,1.0,0.0
rt 2312 urc bojonagara angkut sendimen jl sukawarna baru,0.0,1.0,0.0
rt 2312 urc bojonagara lanjut pasang tegel difabel jl cicendo https,0.0,1.0,0.0
rt 2312 urc karees eru salur jl asmarandana,0.0,1.0,0.0
biar dibales ama pak mau tanya bapak suka main coc ga coc teh clash of clan pak d makasih pak,0.0,0.0,1.0
rt ada bakar jln peta gg sindang asih 8kelurahan duka asih camat bojong loa kalertolong bantu nya,0.0,0.0,1.0
rt ada bakar jln peta gg sindang asih 8kelurahan duka asih camat bojong loa kalertolong bantu nya,0.0,0.0,1.0
rt ada bakar jln peta gg sindang asih 8kelurahan duka asih camat bojong loa kalertolong bantu nya,0.0,0.0,1.0
mohon bantu nya bakar jln peta gg sindang asih 8kel suka asihkecbojong loakalerdamkar,0.0,0.0,1.0
rt mohon bantu nya bakar jln peta gg sindang asih 8kel suka asihkecbojong loakalerdamkar,0.0,0.0,1.0
mohon bantu nyaada bakar jln sindangasih gg sindangasih 8 kelsuka asih damkar,0.0,0.0,1.0
rt mohon bantu nyaada bakar jln sindangasih gg sindangasih 8 kelsuka asih damkar,0.0,0.0,1.0
tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damkar,0.0,0.0,1.0
bawah reta harus gorong buka tembus belakang tp sdh ganti buis beton,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt ada bakar jln peta gg sindang asih 8kelurahan duka asih camat bojong loa kalertolong bantu nya,0.0,0.0,1.0
damkar bakar apa rumah apa,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt knp mesin mobil sering mati di atas rel ka penting htt,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
rt lapor pak mobil ni 2x buang sampah pinggir jalan panjang jalan sersan bajuri no 24,1.0,0.0,0.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
pabrik kerupuk teh damkar bakar apa rumah apa,0.0,0.0,1.0
rt lapor pak mobil ni 2x buang sampah pinggir jalan panjang jalan sersan bajuri no 24,1.0,0.0,0.0
punten kang tadi abdi nguriling bbrapa tmn bdg lansia petpark jomblo film kok gelap2an yaa kesan kumuh,1.0,0.0,0.0
bikin trotoar kok acak2an bos liat jalan wastu teu tuntas2 pasang bongkar pasangbongkar curiga,1.0,0.0,0.0
pak benar tlg tindak lanjut seram sekali kendara motor perempuan,1.0,0.0,0.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
ga usah ngeluh macet klo jadi bagi dr macet,0.0,0.0,1.0
rt mohon bantu bakar rw04 jl bbktarogong kel bdg damkar,0.0,0.0,1.0
jl mohamat toha putar polsek regol,0.0,0.0,1.0
lia pakbuknp yah sy jomblo ampe skrg ken cari akang itb nu bageur cageur pinter kasep jomblo galau,0.0,0.0,1.0
tdk search by name ato yg lain saya coba confirm ulang rtnya bpkibuhatur nuhun,0.0,0.0,1.0
punteun kange jajar dbmp juara lampu jl aceh nyorot ka x dprd kapungkur pareumnhuhun,1.0,0.0,0.0
pakemang kalo orang buang sampah tps bayar,1.0,0.0,0.0
bu lurah bdg pantau langsung lokasi bakar wilayah sukaasih rw04 thanx bu lurah cc,0.0,0.0,1.0
rt bu lurah bdg pantau langsung lokasi bakar wilayah sukaasih rw04 thanx bu lurah cc https,0.0,0.0,1.0
rt angkut sampah tps jl ambon jaga bersma fasilitas publik dgn baik ht,0.0,1.0,0.0
rt bu lurah bdg pantau langsung lokasi bakar wilayah sukaasih rw04 thanx bu lurah cc https,0.0,0.0,1.0
saya kok rasa konspirasi utk paksa p pilih dirut pdam,0.0,0.0,1.0
rt tolong bakar jalan babakan tarogong api makin jalar tugas mohon cepat dateng nya damka,0.0,0.0,1.0
bocor pipa jl bbkn sukajadi 6876 107595 langsung masuk selokan cc,0.0,0.0,1.0
malam pju pahlawan dr simp surapati hingga tmp padam knp,1.0,0.0,0.0
jln babakan sukajadi rt06 rw05 kel gegerkalong kec sukasari geokoordinat 6876 107595 cc,0.0,0.0,1.0
kang emil punten cigadung yg puter kasidah kaya pake toa mesjid saya muslim tp rasa ganggu,1.0,0.0,0.0
pagi pak mau nanya kalau panjang ktp masa laku habis terimakasih balas,0.0,0.0,1.0
baik cek maaf tumpu sampah liar atau tps bisa minta lokasi lebih detail,0.0,0.0,1.0
pa wali punten bade tumaros dup kanggo akhir taun ayeuna aya mutih kanggo pajak motor teu nya hatur nuhun,0.0,0.0,1.0
kang emil knp truk2 brt ga blh lwt surya sumantri jd mrk lwt jln cibogomustang kwalitas jln kan beda jd jln pd retak,1.0,0.0,0.0
sigana seru klo bdg balong umum yg isi nya lauk u msyrkt yg tdk punya dengeun sangubisa mancing 1,0.0,0.0,1.0
pa dr arah sukajadi bwh fly over skrg suka kumpul remaja2 yg ngelem pa,1.0,0.0,0.0
banyak sekali orng luar kerja bandung orng pribumi jadi anggur kota sendiri mohon solusi,1.0,0.0,0.0
ada apa pdam kota tasikmalaya khusus singaparna air mati terus mohon info no tlp nya tq,1.0,0.0,0.0
rt mahesa 3 beliau mendumel malah beri tempat ruang kpd org amp pihak yg justru pilkada bkn bagia,0.0,0.0,1.0
rt mahesa 13 apakah sdh sempurna lah jauh apa yg harap warga bandung semua b,0.0,0.0,1.0
udah seminngu air daerah rw 11 lurah babakan g ngalir apa pak apa stok air pdam habis,1.0,0.0,0.0
bdg kalo mau nanya data org hilang bantu pak sudah lebih 2 minggu bpk tdk d rumah,0.0,0.0,1.0
semiggu pdam daerah g ngalir apa stok air pdam habis,1.0,0.0,0.0
heran kmrn mlm smp skrg air gak ngalir knp apa ikut libur panjang jg cc,1.0,0.0,0.0
pa segera tanggulang ngocor alamat d jln cikutra gg pondok 1 atas nama suhartono,1.0,0.0,0.0
sudah beberapa bulan air susah sekali ngalir tiap ngalir tengah mlm itu cuma beberapa jam cc,1.0,0.0,0.0
padahal dalam kota buat mandi buang air nyuci susah sekali cc,1.0,0.0,0.0
kalo kang mah ngalir terus pasok air nya walikota da ma apa atuh cuma rakyat,1.0,0.0,0.0
semua warga jllebak rt0408 kelkebonwaru kecbatununggal kiaracondong bandung,0.0,0.0,1.0
terimakasih air ngocor,0.0,0.0,1.0
ass pak liat daerah kiaracondong depan garmen banyak yg jual liar jalan jadi macet mohon tertib,1.0,0.0,0.0
mohon tertib pkl jalan kiaracondong garmen nya bikin macet kircon,1.0,0.0,0.0
1000 rt tak tanggal merah kalender satpolppbdg untuk wujud tertib amp ketentraman,0.0,0.0,1.0
1002 rt pasar baru cc,0.0,0.0,1.0
kang punten pis eta jalan pagarsih depan tps bekas gali proyek sodet tengah jalan asa garinjul upam lewat thx,1.0,0.0,0.0
rt tertib pkl jl trunojoyo jl aceh amp jl diponegoro 23122015 cc,0.0,1.0,0.0
rt pulung yg tinggal roda jl asia afrika amp amen yg tangkap pak wali hukum push up https,0.0,0.0,1.0
rt pulung yg tinggal roda jl asia afrika amp amen yg tangkap pak wali hukum push up https,0.0,0.0,1.0
sama 1000 rt tak tanggal merah kalender satpolppbdg untuk wujud tertib amp ketentraman,0.0,0.0,1.0
pkl patih oge minuhan trotoar rt 1002 rt pasar baru cc,1.0,0.0,0.0
rt pulung yg tinggal roda jl asia afrika amp amen yg tangkap pak wali hukum push up https,0.0,0.0,1.0
bdg yg selalu update data nya msh yg lama kemarin2 aju baru,0.0,0.0,1.0
s cidurian deket pintu air hari air hitam sekali yg buang limbah gimana cc,1.0,0.0,0.0
selamat berliburpatuhi atur lalin dgn parkir sembarang hampir 8000 yg tindak,0.0,0.0,1.0
rt selamat berliburpatuhi atur lalin dgn parkir sembarang hampir 8000 yg tindak,0.0,0.0,1.0
rt knp mesin mobil sering mati di atas rel ka penting htt,0.0,0.0,1.0
rt dari nmr langgan 00a06600370 margahayu raya jii37 mohon info beberapa hari air kel,1.0,0.0,0.0
2 3 gate masuk arah pasteur tuju pasupati dgn sistem bayar gate masuk cc,0.0,0.0,1.0
rt selamat berliburpatuhi atur lalin dgn parkir sembarang hampir 8000 yg tindak,0.0,0.0,1.0
rt selamat berliburpatuhi atur lalin dgn parkir sembarang hampir 8000 yg tindak,0.0,0.0,1.0
kapan lg buat baik buat masyarakat klo tdk skrg,0.0,0.0,1.0
rt mirip payung yak tapi beneran tumbler kok hihihihi,0.0,0.0,1.0
pacihampelas punya segala apa yg cari adacuman 1 kurangtrotoar buat pejal kaki semua pake parkir,1.0,0.0,0.0
kang punten jalan gatsu payun salon london beauty centertumpukan sampah tos lam teu angkut,1.0,0.0,0.0
pak punten pantau daerah pasteur banyak anak kecil suka ngambil barang kendara motor sangat resah pak,1.0,0.0,0.0
pak mau wisata hati tp meni kudu jalan ka gang maha iyeu maha solusina pak,0.0,0.0,1.0
klo mau k rumah lebih cepat lwat mana pak,0.0,0.0,1.0
rt selamat berliburpatuhi atur lalin dgn parkir sembarang hampir 8000 yg tindak,0.0,0.0,1.0
assalamualaikum pabu air maaf pdam blm alir kel babakan sari kec kiaracondong cc bpk,1.0,0.0,0.0
klo rmh bpk kluar tol mana pak,0.0,0.0,1.0
mgkn yg emergency jd mobil nya parkir situ cc,0.0,0.0,1.0
pak trimksih kelrhankec tak lgi punglitpi sdn suka pungli dg alas beli cet jenis nya,0.0,0.0,1.0
kalau mau masuk hati lebih cepet lewat mana pak,0.0,0.0,1.0
pak th ajar 2016msuk sekolah dasar kan rayon biar tdak sklh siang lebih murid gedung tadi ckup,1.0,0.0,0.0
tos bulak balik kecbandung kulon meni seuer alesanaabdi rumaos butuh pa ektp kanggo butuh damel dllnuhun sateuacana,1.0,0.0,0.0
lampu terang jln jl jend sudirman mati 10 titik lbh mhn baik utk hindar tdk kejhtan trims,1.0,0.0,0.0
pontianak ka udag moal pak tahun layan publik kota bdg sdh tdk yg rapor merah naik peringkat jadi 4 besar,0.0,0.0,1.0
kalo buang kenang ditewak oge moal kang rt di bdg skg tim patroli bersih yang tangkap hukum denda,0.0,0.0,1.0
pak perm br gunung bgt tp cicilanya murahla mrkyt ktny subsidi dr pmrnth jg apa btl,0.0,0.0,1.0
yth pak mohon tindak amen yg ada putar jln asia afrikameminta dng paksa,1.0,0.0,0.0
kondisi lalin jl cipaganti depan masjid cipaganti jam 1210 lancar bdg,0.0,0.0,1.0
rt sukajadi kondisi lalin jl cipaganti depan masjid cipaganti jam 1210 lancar bdg https,0.0,0.0,1.0
rt sukajadi kondisi lalin jl cipaganti depan masjid cipaganti jam 1210 lancar bdg https,0.0,0.0,1.0
kalo yg buang sampah sembarang bdg hukum nya suruh makan lg aja pak sampah yg buang nya hihihi,0.0,0.0,1.0
kalau buang mantan bakal tangkep sama teteh2 gak pak,0.0,0.0,1.0
geulis galak soklaaah mudah2an insyaf tah yg buang sampah sembarang,0.0,0.0,1.0
pak angkot sarijadiciroyom supirnya ga rapikl tmnnya ikutkaki naik atas dashbortrus ngerokok supiramptmnnya,1.0,0.0,0.0
